"ASV_hash","Station_1","Station_12","Station_14","Station_2","Station_20","Station_22","Station_24","Station_25","Station_27","Station_3","Station_30","Station_33","Station_35","Station_38","Station_4","Station_9"
"f88d0bdf44005e2caf1c8ba634829977",0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0
"00e54b47eab33094e63c71e11931f45b",0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0
"014b67ec3e21e921889d563b4c0be1bc",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"0441cd17a1235443caa3291fe52a7cec",0,0,0,0,0,0,0,0,0,21,0,0,0,0,25,0
"0b9143072f57ba3b07dc8fbda6310089",0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0
"0cc35acf7a544c913594d4cd1f3b02ec",0,0,0,0,0,0,0,0,0,27,0,0,0,0,20,44
"0d404d85299be597a4ae1f2ff8c660b1",0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0
"0d91cac84447cfbc933cfb014ae56e90",0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
"0e90db16aa00a4a87b44a06e7a2e7088",0,0,0,0,0,0,0,0,0,23,0,0,0,0,1,0
"10ae9759be34247955d9f1cf7e06aef6",0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0
"14e0ca5c4572ebac69df5000a2dcf370",0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,36
"19cd0065c7086cfa8e448a07006bd94d",0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0
"1bd61f10ce7a512f3b62f83a8f3e18a0",0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
"1cba059f71ca774dc04b132e5c588811",0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0
"1e1c3367cea95277f8365c45f85f307c",0,0,0,0,0,0,0,0,0,8,0,0,0,0,1,0
"22a8dfb87731efc5ef3e7106f0d7a368",0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0
"2b7ad2860805304fca6eda2b534756c0",0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,4
"2c936773081706e86dc0cf9f3fa0359b",0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0
"2db02487142ee7db81aa08a0199de878",0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0
"3549b7ec95b7f839c23d3e13a6c0da87",0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0
"380b145b2c7d0f57310afddc29315ae9",0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0
"3b63de03636f8bde18df16b92dee6ac7",0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0
"3bea169b9618e1d3e3b5aa76156f8321",0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0
"3ca6b576f1b88cb3962ef24446de1bbc",0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
"45cd65470ba20f56e5022deae771c3a7",0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
"468523467c33f3897172c8ee16cc4b08",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"4759505670696cb45a89cd1e66fd27a6",0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0
"4bbcaac5f459d762fefd9805163746fc",0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
"504924aaec1330ba6fafe0e317645b36",0,0,0,0,0,0,0,0,0,9,0,0,0,0,14,0
"52a75ee11fef3d618c75204e0561c615",0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
"5637111ced62d581de61bcb64efd47af",0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0
"6459a8dd926434df85af8d6128d07073",0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
"64c3064371bc238601a447312b48ee37",0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0
"6727857c88df63441949daaa1dbae86d",0,0,0,0,0,0,0,0,0,17,0,0,0,0,14,29
"67342b4af727f56f51030037a5d8eb84",0,0,0,0,0,0,0,0,0,42,0,0,0,56,22,0
"6b504525a232d3656bd00a132f980547",0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0
"792742459bfd1d2751e06fd3f4e03ccd",0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0
"7dc08afa996e4913a41f06ab8303cb52",0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0
"8268145403885945de247a6ade8e1eab",0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
"86bb4e1320d6e4f36b965a5b39c6b270",0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
"89760b3d9c31b3cef683ebd94215f0e6",0,0,0,0,0,0,0,0,0,5,0,0,0,0,10,0
"90200234735fc1318334b124e714275f",0,0,0,0,0,0,0,0,0,59,0,0,0,0,53,94
"94bdb37ae2297230b9b92a7738b1ef37",0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
"974318e5f696d6ce96743daafa9c4daf",0,0,0,0,0,0,0,0,0,16,17,0,15,0,0,0
"9964eba193c38e4fe31e9795c5ed2082",0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0
"b20c99a0b621851b23c061ce1900f915",0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,2
"b69611c15a11aef85b7f9082d05dbcf9",0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
"b89f9c89403777b0fc3797112c66eccb",0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
"c1a19c322dbb43a0ed3ec760b3837fea",0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0
"d0603d54150fbc6a63c2a4b5da51080b",0,0,0,0,0,0,0,0,0,13,0,0,0,0,30,0
"d6447993798fff4287ccdfe56c71b11b",0,0,0,0,0,0,0,0,0,2,0,5,0,6,0,0
"d815e06d39d898dd2acee3eb2928535d",0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0
"d87c9fbc7c64a499ad64a3463e08532b",0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
"de61136de5e5a53ffd95f49d1923ff1f",0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0
"e1dbfbb429b041179d2ab623f898d2c8",0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
"e3e909b308b489c464de54e7e5b21756",0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0
"e3f738addd9f0c5ade00852e28c9ef2f",0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
"e4bab1f1f5c424bd8bd59a6eaace14be",0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
"e97d430b7cc3d6ed5be92cb13e438689",0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0
"edfaabe6c17a7c790a022f21ba2bcddd",0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
"f09efdd94cc07196bfc409a75b36937c",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"f1099cc887cc20aa4af2269e42e3add7",0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,15
"f4ad315ec51d8bee23cb39f39bc8b019",0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,46
"f4fd5b745455a9ccca388dca36c33d0b",0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0
"f56086bf2af981f6e963e384d4a77199",0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0
"f5db73610916da0284122ab54a820b97",0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0
"f6194db52976d3b850a32b7b05fe1438",0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
"ff2ce620c8c969d2246f8f8961626138",0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
"00ae8815036f156575b670c271ce6c17",0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,4
"012df664537b445d7e50eacafcfeb542",0,0,0,0,0,0,0,0,0,0,11,7,0,9,0,0
"01a1f21c3aa65e58c61e1006eae24437",0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0
"037b346958afda7fa4c0bb15258563b8",0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
"0917d3fe5256b0b655575c06629290e0",0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0
"11033c2bf53f6191caeea7176249dba0",0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0
"11161c8135c599e8ba30f5d64df9fb65",0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
"1618e61ba8db1c939566978e4b732d28",0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
"1bb619f616c3a19ddc016d261211fef5",0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
"1c6bf8efe709f63c28e0225da6870395",0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0
"1eeacbe9defb2454314179ebe1680434",0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0
"2508d84a6943d63862dbef036fa44297",0,0,0,0,0,0,0,0,0,0,2,0,8,0,0,0
"2a388a77ee914a7b9b56657193a11fd4",0,0,0,0,0,0,0,0,0,0,83,0,0,76,0,45
"2c2d48dd4bfcae6b92b651ca34b937ed",0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
"2c7e4062238e4da80c5378262cde97cc",0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
"2f245a0050c24d270468f210faf0f67a",0,0,0,0,0,0,0,0,0,0,15,0,12,11,0,0
"302c1266eea1521af00eb9e26491e3f3",0,0,0,0,0,0,0,0,0,0,16,20,18,15,0,30
"33b69fbe5944758f407cbf396a074ec0",0,0,0,0,0,0,0,0,0,0,10,0,0,12,0,0
"35d106dfd83ae474d0b53f476ef231bf",0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
"3742db465edfc65364ed25191886ef64",0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0
"38a10260c8dd91138f3cd866ba25873f",0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
"390dee8c9402709880812a8dc02da698",0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0
"3aa4d698593b7b0c33aa247b8a8a7ef9",0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0
"3af1ae41b3a4ebdf5b88623531db8aaf",0,0,0,0,0,0,0,0,0,0,23,0,22,0,0,26
"3ef6bbb73e15586178d473810d195039",0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0
"4175c5466867027b9c8db8cc4c0d96d4",0,0,0,0,0,0,0,0,0,0,22,0,0,14,0,0
"46a07f98567dae64f1c9035b17f0903e",0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0
"46fa7945beba23045dbafb616ad611af",0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0
"47f9031a7e8a9f69f04aa6c26318115d",0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
"49ba8d8240db702163e1b30d35874789",0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
"4b5feea6147d1c9ce9cd8c5cd79f82eb",0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
"4b6e1067bf5ace7d360ad30c0a2d11b9",0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0
"4c6a40a1b84e62a21c77fc688187baa2",0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,4
"5269b0417432cdd7c5a48cc2d51ab341",0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,80
"56bc2ad1ee6fd4bbffbc70bfade8ad23",0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0
"58d6f232331eeb951184ff077da84f8d",0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0
"59c26db0703910cd0492a60d0a4f0d05",0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0
"5d464c5826909f22baa78e1d97861348",0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0
"5e2142b8b7789d232d273e0430c9364b",0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0
"6131ea862804713e4c2ab9a6e0b03ed6",0,0,0,0,0,0,0,0,0,0,13,5,0,0,0,0
"642f09ad579985240c155b81cd8c12ac",0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
"6a4ac7dc03ace8c4adb12fdd28a737dd",0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0
"6b27c5fb08d884b75dc30f832bb63d02",0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0
"6b9464d6a02b51a518b0f63e8fb6fee3",0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0
"6dd21bde670883d281b6f31ea2c02d02",0,0,0,0,0,0,0,0,0,0,29,0,0,35,0,0
"6fab046f088b2df5abb90e6e360c9016",0,0,0,0,0,0,0,0,0,0,8,0,18,0,0,0
"716bd9aeceb2803ed71c8f9ea8734b23",0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0
"777383f78e5ca9901f704ee5cf4ea0a1",0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0
"783c809eae4a01bd3f94234988b060e9",0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
"78a0098fcc85c427a91ef77342220436",0,0,0,0,0,0,0,0,0,0,24,17,0,0,0,15
"7c023d236af8817430cb4ed0d63b71ca",0,0,0,0,0,0,0,0,0,0,10,0,0,17,0,0
"80cc050e86523033f7515c69a43bcc95",0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
"8119418bcd7314c304c317796108b316",0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0
"818fa580ad72af9518f74af59d0ec420",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"86d74ee2c749a6795258bf1f636e06f8",0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0
"87ae8c9bc3b0d55dd481bce249350110",0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
"8bfd8720309d6bf690ef8d82531f8dff",0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0
"8ce9c9e37d885c995125194a25c71fe1",0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0
"949d801c120672dd187ee0cf342fb93d",0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0
"99aa8ea7e4b238f3f04572e1d31c295c",0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0
"9db4a93db1ee424a85f1af2b768daf1f",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"9e4fa66e8506c36d0218840e619e77fb",0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
"a536a65d1388e79b0ba3df47594c79e5",0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
"a653e41a663e148a4f28abb2a2b94dc8",0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0
"aa24596a094aa39ad70097cbfd35e3b0",0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
"ab34cc5d92059204af562010b4b35da4",0,0,0,0,0,0,0,0,0,0,20,0,0,1,59,0
"ae474c3feecfdee4643dd2af33980e0c",0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
"b150e67cc34ea4e8591646eef91bf554",0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
"b3906f4e2bd92e5ccdd4acb409bd4f95",0,0,0,0,0,0,0,0,0,0,7,16,26,6,0,0
"b3fba56c37916d8b260f8eb8ed5a6ee4",0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
"b47c8b5e6f3e53280a76cc7641004883",0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,19
"b6a2f0ad13c677813e025bbd13a559ec",0,0,0,0,0,0,0,0,0,0,33,0,30,0,0,0
"bd05958ccf74d29220ed1ffe87251007",0,0,0,0,0,0,0,0,0,0,12,45,0,0,0,0
"c07c3dbc8e15fe3ee2eb1a274f896601",0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
"c0a07a1106be14051c093a548ba96f44",0,0,0,0,0,0,0,0,0,0,7,14,0,11,0,0
"c123b85a5739303e106b69902470b79f",0,0,0,0,0,0,0,0,0,0,8,0,11,0,0,0
"c2e4312f327598cfb140d7c8c3620b96",0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
"c2e6af00c126ecdc0dd8219e43cb7dbb",0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0
"c322ef5446ec6a7c24a9659cd740bf09",0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0
"c3f854e02685155c12fb76b032af9ec3",0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
"c4b31746875f450c74d3c54b6b34d3e9",0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
"c53e3375b22e79a9b9751d9bc5debce5",0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0
"cd2c9fa43764ca05c835519f0db0c0f9",0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
"cfadeb16bc3c2532678ede9025028fc4",0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0
"d43321fa702f3f144b8b80a958328bc7",0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
"d85f758bbf93332216dc460721822fe7",0,0,0,0,0,0,0,0,0,0,19,0,0,11,0,0
"db9c84d65009d9511dfe0061bd7fa490",0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
"dbfdd694125c868b20bfd8e363ec80a9",0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
"dc48ee5232f391af17d722e0af7202e6",0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
"df4c9f448e211025e2b4a5e5c449fb4d",0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0
"e05bd7db9ee48cc3be7d4877d46f2438",0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
"e4b861735d0c95f2175b865c5622d929",0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
"e71b6853467afe2ca050e695b4276db0",0,0,0,0,0,0,0,0,0,0,20,26,32,0,0,0
"e924271260411e885401de5355fc6814",0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
"ea59b5560b652f111172dfaa880b541c",0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0
"ea95afabebd0d244ea559b2032b6fabc",0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
"efbad10aecda62eb33e6e86b24257377",0,0,0,0,0,0,0,0,0,0,13,9,0,0,0,0
"f53fdfab8ea7a1c32d5e5ef4e3f67adf",0,0,0,0,0,0,0,0,0,0,27,0,0,21,0,0
"f935744552a2ce0b759716beca3a38f8",0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
"fafd1a6e2ddefa7ed619c0ac91a315bb",0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0
"fb0e2901bef461a239983ab2045e643b",0,0,0,0,0,0,0,0,0,0,32,21,0,0,0,24
"fb6aac4999eed78fc383be7d8d130b63",0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0
"fe0371f69b4fdf53f14bda160b729080",0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0
"ff948039eea8bc5ae7ead4fd0d6ee595",0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0
"00d63cf4260c08503a060c9ef8a50117",0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
"0440b99cb2c8cd8a4981882f71541347",0,0,0,0,0,0,0,0,0,0,0,1,0,13,0,0
"05a8929dc11c0d82dbdb2d4e2744ab6b",0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0
"0a79c156b4234cddb145024462002ae5",0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0
"0f723e64f82dd49bc5e786f098c7c3c2",0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
"0f90b77a10e5cae78cfc235d73e3baf4",0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0
"10ccf9731552ea48ca896aba1a187f2b",0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0
"15bf8c00985c44e954ba84609574e6f8",0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
"18123e25a327c779d6a1c76d6703bb68",0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0
"18236b8ca1a559f2b8fca10508fc0805",0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0
"1b7ac7679f39ffef9116a6e41d150ed4",0,0,0,0,0,0,0,0,0,0,0,34,43,28,0,0
"1bd4e1c7646374626f7428c74b3b69e3",0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
"1d059e749b158b1239e11276ae398c2e",0,0,0,0,0,0,0,0,0,0,0,15,16,0,0,0
"1d35682bbf076001bacfc9636fe9ef32",0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
"1d969093fafc76ebcbf3e8d0a8aed979",0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0
"20ea55d9e569cdff739c62b523da155d",0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0
"2203ff13be8eae0aff32c66b094f32d8",0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0
"2401f2e58b00ef2be7d5f899a929ace2",0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,0
"24339694ef72f152e76276103c2e21e8",0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0
"24415ddc9cc2e1ac185f04d39ec5224a",0,0,0,0,0,0,0,0,0,0,0,43,0,55,0,44
"25e3cdcece671ba6b0f3dfc6292e87b9",0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0
"28f2b92d6c25bbf34defed446925ff7b",0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0
"297edbeb2495f289b49886f432beef59",0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0
"2facb07272a2fe011b3344f58316d93f",0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0
"307662f1c0d8d9b5dac0a0ef845c49a1",0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0
"30f96ef4be57c77f7594efd8fc25e587",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"3507258fbb09b46f239f21d56d299843",0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0
"3951e43a3446bf624c68ea9bea480ac5",0,0,0,0,0,0,0,0,0,0,0,4,0,0,8,0
"3a4f1ff7d8fe3d136ffe518b82a46884",0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0
"3e41d3d073b85e08c1ad54b57cb0c816",0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,7
"3e5f6c1de00172ebea65170209cf285e",0,0,0,0,0,0,0,0,0,0,0,7,0,3,0,0
"3ee5905d30243be731ba81331b6963cd",0,0,0,0,0,0,0,0,0,0,0,23,32,0,0,0
"3fb1c6990cd6663452e7d36674e4c251",0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0
"4171c3d144c86aa734b663eb1d57f013",0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0
"45a92c5e547f00a0de680d39059d9668",0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0
"4909dcfeb7151020b09dd5fd7253ca2e",0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0
"49ca885b02a3333a47fbf6c6125b59dc",0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0
"4a0e40e969f9b73ec7940e108d91ac60",0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,25
"4b0fb67ddedd0a5cec7d403ed47fd157",0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
"4c77a52a09d9bf94cb4bbfb34625c6c4",0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
"4f0a1da43587708fead8b6b236ee1864",0,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0
"5437bffaebcc66aba93de985152d9c07",0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0
"58cf0127e8056dd60b1ac1bdb897dec5",0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0
"59d21a5b69c194283b49a53c5f2468fe",0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
"5d082110d2e4097f300ff185bbae5a6a",0,0,0,0,0,0,0,0,0,0,0,14,0,10,0,0
"5e75c82776c04fcb0ac935b628f4147c",0,0,0,0,0,0,0,0,0,0,0,15,2,11,0,0
"62406166265893a47e9f3a6b1fcd2f08",0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0
"6403e87e09399d11cffcc80806502db0",0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0
"64158fd8a29eb7cd17211e2cf187965b",0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
"668e9569375d83c4901d11fdd155c7e8",0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0
"6b62f0ec09ccdc956408a36c40e117e5",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"6d0230e24087c8fd63a09826899481f8",0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0
"6ed86ef081f8b9297e236166d28a302d",0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,12
"7123102b8422f453e199eab557b7c99e",0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0
"7196f308f03c9c53a0efa55b62de03f4",0,0,0,0,0,0,0,0,0,0,0,9,21,6,0,0
"73155476177cc69018b8bda39401540f",0,0,0,0,0,0,0,0,0,0,0,12,11,15,0,0
"74832494a9cde251da754e60c5f9c014",0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0
"74df39cc7bc8b46c1d3a8ca8af1cba9f",0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
"75b5bc7ef0785366add0d8e8218e5641",0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0
"783633a2832c18013cd3147c4fbded56",0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
"7dbc8eefce546fc4ed187d73b1b97ec6",0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0
"8207ff4cfb65bc37c6f14309c8337560",0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
"82dca058b96275bf6e58c52815c8ed3e",0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4
"85cae49a9b5e449695f56833ffbade69",0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0
"85e9589c3301861de4548fd0337c2c40",0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0
"870bba120ab653eec1b09aa3a462246b",0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0
"88f30ef1e52d7be37c607a16041ec8ae",0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0
"8a91a36fe5b9c646e938907cb010e3ee",0,0,0,0,0,0,0,0,0,0,0,76,55,107,0,0
"8ac095617be8eda5d030283963828d71",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"8deabc02e952d4a8d112a6e2fc4c4c6f",0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0
"8f2989600221c4961d7e8cfd667c52b4",0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0
"92cb32528d9eb8e5260838f18e10795d",0,0,0,0,0,0,0,0,0,0,0,47,0,58,0,0
"9400c588c54a0a401a6b6bd60e184992",0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
"967ab89bf1a0ad3f6aa6ff1b84abd92f",0,0,0,0,0,0,0,0,0,0,0,38,101,0,0,0
"9d78d6a4d39b203c9be0bca88a5169a7",0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0
"a11c7985b7548d439a4a62f681cd32e9",0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
"a7b4739c021bc768b39e9229095263c8",0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0
"ab72ccaaf5ffeffa553bb6e1995b61a7",0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0
"b032e40434bf24d9f07ea48bf2a89ccc",0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0
"b10e1109fa709cf52ed6699442bda693",0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0
"b2c7496dd00d28ce24597e671ae692ce",0,0,0,0,0,0,0,0,0,0,0,18,13,0,0,0
