"ASV_hash","Station_1","Station_10","Station_11","Station_12","Station_14","Station_15","Station_16","Station_17","Station_18","Station_2","Station_3","Station_4","Station_5","Station_6","Station_7","Station_8","Station_9"
"c473532ec01c979175c40c74b03e2fa3",0,0,0,4,0,0,0,0,0,0,0,0,0,0,9,0,32
"c8861f8b123c223b2903df50a96aeaf6",0,0,0,30,0,0,0,0,0,0,0,0,17,0,0,0,0
"c9bb3ddd99462e4d4ecb9f8a5b0b4100",0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
"cc5514231794024db148a10632138b0f",0,0,0,9,0,0,0,0,0,0,0,0,20,0,0,0,0
"cd1865bf52138145463d74f8e7324e42",0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0
"cd52a75c712a1776f15235a1e3a16b2f",0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
"cec7f2518a3abe1593cad66503973e83",0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
"cf9a04996afb23e0e41eec9bfd034abc",0,0,0,48.5,14,0,0,0,0,0,0,7,0,0,0,0,0
"d74228ceb8f1375de6cc3210000ada84",0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0
"d8c5a351204c2103878ad482636fa2d6",0,0,0,61.5,31,0,19,0,0,0,38,0,74.5,0,0,13,32
"d98865d6514ca140f8c2b4012f611c22",0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
"d9cdc6a2631115a1702c3a2c93f47d88",0,0,0,11.5,0,0,0,0,0,0,0,0,0,0,0,0,0
"df205dab16bd45f6f70a3d6298f433ce",0,0,0,20.5,0,0,0,0,0,0,0,0,0,0,0,0,0
"dfdd96e88d7c19f444c161b28d66273b",0,0,0,9,0,10,0,0,6,0,0,0,0,0,0,0,0
"e065549d8a037cefaff70d8061a5c578",0,0,0,33,0,103,0,0,0,0,0,0,0,0,0,0,0
"e0c816deb7e2d2ea2b72cf5b945aed58",0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
"e3a6cc0d0f90ef217fa0a56446a6a3f6",0,0,0,16,40.5,18.5,0,0,0,0,0,0,0,0,0,0,0
"e739d048706e47ce54bf5e4cc56d8b45",0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0
"ed21665d5f965aad6da8df66e84cd390",0,0,0,9,0,0,0,0,29,0,0,0,0,0,0,0,0
"ee5d8aaf7cb55dc1bb70d44c6198da6d",0,0,0,24,0,0,0,8,0,0,14,0,0,0,0,0,0
"ef34bb92d3fac2a422218ffc1efc63cf",0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
"ef9dc769c66cc39e82df4d3ac7ec8099",0,0,0,54.5,13,25,0,0,0,0,0,0,51,0,0,0,0
"f0c495bcf669b47183d4d642b2de6227",0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0
"f1dda0a4c97b10e7533f5f4728203957",0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
"f1ec76ed24d2f190db8ccfc3c8829853",0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,83
"f312e5db64b015b32c4903e7a7c4d72c",0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,43
"f59285ffb7e1107399666bc3766850df",0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
"f8334b5763649a0cecffcc3953207911",0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
"f9eac3e855b9038f3722d1100bc6ea6f",0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,3
"ffb0d3519efd68f1f52d18b4c1c30f86",0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
"ffea7e2e94135a969412406caad97317",0,0,0,50,92,66.5,0,0,0,0,0,0,0,0,0,0,0
"00955665002624a0c7c94d1d0fc92b7f",0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0
"014e6010726dcbe9a6dbda6edb1fd050",0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
"01a1ec4549a5d968227b5665ede79a42",0,0,0,0,42,21,10,0,0,0,0,0,0,0,0,0,0
"03e442258a879c02c8924e7000b2f1ea",0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0
"03f5ef76a5a72c709cfbc548bef7046d",0,0,0,0,16.5,6,0,0,0,0,0,0,0,0,0,0,0
"05d8eb4df5eb0dce3b4dd5679a3ef2be",0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
"0680c8e1521426113e6b3415484f1c1e",0,0,0,0,46,0,0,0,0,0,0,33,0,0,0,0,0
"0a8b8a946022f43fc78b4617cc3a0640",0,0,0,0,10,0,16,0,0,0,0,0,0,0,0,0,0
"135b36c2f6c2cf25949506c7e28e8f77",0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
"187f261dc4bc7cd93bb4441a9a690338",0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0
"19dd65550939d5e857c1f4f2e4988948",0,0,0,0,24.5,0,10,0,0,0,0,0,0,0,0,0,0
"1c4e71226ce24eaef2eed8c0936dcf4f",0,0,0,0,30.5,0,0,0,0,0,0,0,0,0,0,0,0
"1e8f747ad2ff738fda242d92aa256f19",0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
"210d4dec20ddb87537ccdb08fe2d3f69",0,0,0,0,2,0,8,0,0,0,0,0,0,0,0,0,0
"2462a11d7434e54d1a350a78884648da",0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0
"286a73b28947ac64869ec136648e6146",0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0
"28718bc252e8d9ca525166a3869f32a3",0,0,0,0,29,15,25.5,0,0,13,0,0,0,0,0,0,0
"29c537610bc76bd8385482a5bbc82616",0,0,0,0,8,9,0,0,0,0,0,0,0,0,0,0,0
"2bbf6984b7e30283f709989c6640e6d5",0,0,0,0,49.5,20,0,0,0,0,0,0,0,0,0,0,0
"2f74cbcb735796f8c1005e426b8b1ad9",0,0,0,0,13,11,0,0,0,0,0,0,0,0,0,0,0
"346b880022206905b02cff200ac64386",0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
"386b280c21ed02345795789fa8b07387",0,0,0,0,9.5,12,0,0,0,0,0,0,0,0,0,0,0
"393926d11f13e53987029cb425a6c1b5",0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
"3d85c24c3b5ffca3ea885803c14aa9cd",0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0
"3e12933df267f907a666bd00a3dae4e4",0,0,0,0,48.5,0,0,0,28.5,0,0,0,28,0,0,0,15
"41cce0d5ea7ad41f5cf27544617afe4d",0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0
"41d3051af37e6a98bad921fae823991b",0,0,0,0,9,18,0,0,0,0,0,0,0,0,0,0,0
"42d2f68f33dc334f77d13b7df03307fe",0,0,0,0,4,15,0,0,0,0,0,0,0,0,0,0,0
"43091b851be6ea390a286fab94d0e6c6",0,0,0,0,39,16,0,0,40,0,17.5,14,0,0,0,0,0
"45c17a004cd82c077944242a855031a0",0,0,0,0,70,0,15,0,0,0,0,12,0,0,0,0,0
"4ee2893f2ec5a8d1cafd4fee13386fcd",0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0
"4fb2845474445225f1d9781393657a1b",0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
"520f872c685736af0c84278dd3c2500d",0,0,0,0,12,0,0,0,0,0,14,0,0,0,0,0,0
"5382538a1a13521e4c13253396e9d374",0,0,0,0,19,99,62,0,0,0,0,0,0,0,0,0,0
"538d1406dd790d824279d53828e7ecf0",0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0
"538f0b2199ed66ee767775fd9565ef2f",0,0,0,0,117,0,0,0,0,0,0,0,0,0,0,0,0
"5474139342095ca1ff6c47e5affcdeb7",0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0
"54fb3a2596364e0a493b1f46f686cd08",0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0
"616c8e355f646135c3ab45a19e90e23a",0,0,0,0,16,0,42,26,16.5,0,36,58.5,0,0,0,11,0
"62550518d4badb5b0fefdebdd516667a",0,0,0,0,2,0,0,0,0,0,0,0,0,19,97.3333333333334,194,3
"6797ee5ff592771ad2b70345455b2893",0,0,0,0,22.5,8.5,0,0,0,0,0,0,0,0,0,0,10
"6bda9785c89b4ac2888fafacc4fea3d6",0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
"6e8c91e419a98b3affc4b41d38c2bbe7",0,0,0,0,9,11,0,0,0,0,0,0,0,0,0,0,0
"6f2575964786c2b7c9d33c684d23e813",0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0
"7027709c507fa945ef80aad8a895af50",0,0,0,0,24,0,0,0,0,0,40,0,0,0,0,0,0
"730e4a41383dbaf75fbc7deb65a01b11",0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0
"73c68a9562e84d8b48c39fa992b2dea9",0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
"746eb422a8707620a660817ad7233b54",0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
"746f079ac0344f6df085dcc9647e2245",0,0,0,0,8,5,0,0,0,0,0,0,0,0,0,0,0
"764076efeeb71d84a5dd079503a3d9de",0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
"7645af4853237e75e879e9e045170699",0,0,0,0,15.5,0,0,0,0,0,0,0,0,0,0,0,0
"775383e9baeea69771b29814ef68be56",0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0
"7825573aa8e9e71181c822368a9bc89a",0,0,0,0,165,68,30.5,0,0,0,0,10.5,0,0,0,0,0
"7b21d68dd7798634dac4b01a193b3696",0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0
"7e26465416f8a243e15da4e66fbf0e40",0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0
"7e3c16c0df1b70ea1845cc06c0957df4",0,0,0,0,33,21,44.5,0,0,0,0,38,0,0,0,0,0
"7fbd53aab6e939f0fcbc876171450871",0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0
"83f7718300d657ce53ec1fe3bfa77205",0,0,0,0,4,0,48.5,88.5,9,0,0,20,0,0,0,0,0
"8549e81a1eb1f6cb826d97be438e92d4",0,0,0,0,24,9,0,0,0,0,0,0,0,0,0,0,0
"88d812ad428a671558644e2fbe4f6297",0,0,0,0,16,0,0,0,0,0,0,6.5,0,0,0,0,0
"8a9de0e3e0f28531bf51997cde9b767d",0,0,0,0,20,65.5,20.5,0,0,0,0,0,0,0,0,0,0
"8adf7dbd5c207af10acb6e6e9624d1c9",0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
"8b973f276fcca9fb9292e99a335a9d50",0,0,0,0,8,6,0,0,0,0,0,0,0,0,0,0,0
"8c52ab78c41283fcdd8a858b550621b1",0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0
"9156cba2ea40ab87e3ff1a34d56610ea",0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0
"95be6dffe37a6d4b042d3e0a4633df1e",0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0
"96ac9eff9aee80592f13e07fa899cbfe",0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
"9963db776f6dd455ee2cf0aec5a24441",0,0,0,0,23.5,8.5,8,10,7,0,12.5,16,0,0,0,0,0
"9abf374d970f1f4f252bf1bd69d09ed9",0,0,0,0,35.5,0,9,0,0,0,0,0,0,0,1053.5,302,29
"9d053c13499d1b2fb537193f6f2d83e3",0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
"9da0db375b4cbe1705b60eb261f9488b",0,0,0,0,4,0,0,0,0,0,0,111,0,0,0,0,0
"a006e6f971e853ad7a83386a2b4ef48a",0,0,0,0,45.5,41,0,0,0,0,0,0,0,0,0,0,0
"a234e620c05415ff724d20b4fc75b5db",0,0,0,0,21,22,0,0,0,0,15,0,0,0,0,0,0
"a5d0838a8ca130df495c4a072f7e68c7",0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
"a6b92bc1562dc4b722a38a099386fb7c",0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
"a93ca4f8ec774cd285294c0e78651fce",0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
"aa219b104506689ea3c903a2fa757bb0",0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0
"ab6c03fc9eb563396518fd182d9dc1cf",0,0,0,0,63,112,0,0,8,0,0,17,0,0,0,0,0
"ac5cc66765696bcb238598b9faf6e290",0,0,0,0,5.5,0,0,0,3,0,4,0,0,0,0,0,0
"aea2d55290a1b1f249d51ad2e40ee8c3",0,0,0,0,59,0,45,0,0,0,0,0,0,0,0,0,0
"b015f8e7cef71c756feefdd8068ecbf8",0,0,0,0,77.5,36.5,14,0,0,0,0,0,0,0,304,0,0
"b0c18b922f28b50904ccb981a06ab1c8",0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0
"b0fffbe667907f7ac43335a74931b589",0,0,0,0,6,6.5,9,0,0,0,0,0,0,0,0,0,27.5
"b5ae45060a2a7192a8963ff7d1ee51c2",0,0,0,0,118.5,236,22.5,6,20.5,0,0,0,0,0,0,4,0
"b79b46794686a8e27c50021aecef0200",0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
"b8b32bd21a16e79622abfe54976d88f5",0,0,0,0,6,0,0,0,0,0,0,0,0,12,0,0,0
"baca52c1d674be7fefbd67b2b4473238",0,0,0,0,12,2,0,0,6,0,11,0,0,0,0,0,0
"bb3a4d5f163998a2fc9b6240a535ffdb",0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
"bb62cb11f2265bd2a3bd69b13f36a3dc",0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0
"bbb62c08e14a0c1d4b96a8a386f98d25",0,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,27
"be9b88e1ce2056e07eaad9d6ce38a642",0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
"c2c04d80600c8b360832ea5fbf6468ba",0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0
"c4e6377cf7ed6420170b3019f045ca68",0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
"c4f4577920724fff144255355c601b07",0,0,0,0,3,0,14.5,30.5,15,0,31,0,0,7,0,0,0
"c66e0cbf11c1049f7b19c8c8373a304f",0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
"c7090c2eb433415b33e1ba2ffc404268",0,0,0,0,13.5,14,12,10,24,0,0,12.5,0,0,0,0,0
"c80ea1eb46df2016af86c3038b4ad8e7",0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0
"c9e9a1d265ca196813995b4210fa5ab8",0,0,0,0,38,0,12,0,0,0,0,30.5,0,0,0,0,0
"ca322eac5307886b64e4f23a1d5533c1",0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,9,0
"cafefedd88cb924d91c00fb892d7a958",0,0,0,0,42,271,0,0,0,0,0,122,0,0,0,0,0
"cfc83a4045c55bb02ca92193176eb9c4",0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0
"d22bf996b6ae8730ebd9e48cc899d14e",0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
"d23bf1ea7ed27469a9a7e5a68f562d40",0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0
"d3551fe543efb446e256f14a576f3934",0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0
"d3ceaf39ea96c1e9c04d0d607b1b3510",0,0,0,0,4.5,0,0,0,0,0,0,0,0,0,0,0,0
"d5afd93365097972534d24e17a173579",0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0
"da2fd2a8cff04cc7d74b59aee8ec51a4",0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0
"dadbcfca4fb5414589f86a76b88f86a5",0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0
"dbb14be6fe780769eac3f30be4637d11",0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
"dffb8bced42484bbdb4aebe55ad5d3db",0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0
"e753fcf50943e8174e96ba5872ce6d0e",0,0,0,0,41,0,4,0,0,0,6.5,0,0,0,0,0,9
"e86fe3e52d546618b4c86f06f67a776b",0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
"e9b79498c7ebb1ca961c6bdea99fde5d",0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0
"ea5103b81d4efd791be6754a05339a44",0,0,0,0,23,0,68,0,0,0,0,0,0,0,0,0,0
"ecf14f4e5dcf2014f5200c03abadd726",0,0,0,0,11,15,25,0,0,0,0,31,5,0,0,0,33
"ee4411770670e4b1061edaf44b9bdce5",0,0,0,0,83,99,695.5,0,0,0,0,0,0,0,0,0,0
"f1effc1ad73f60fca1458b76ba211b03",0,0,0,0,16.5,4,0,0,11,0,0,0,0,0,0,0,18
"f38612a87ad39c8d11bdf49949ce9da0",0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
"f3a1009eb0a2e0f9adc29b0d4ba9f059",0,0,0,0,13,0,4,0,0,0,0,0,0,0,0,0,0
"f3e6ae2d5217c7ecb27971dc75cbfbcb",0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0
"f9cd410e8b5eb193fb1a7cc144ec5994",0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
"fb029c3cd25104714d85aa7009d2fd78",0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
"fb85c2e4a3dd2f61632d023c613ec7b4",0,0,0,0,12,13,0,0,0,0,0,0,0,0,0,0,0
"fe8d7422be43f27110b636c267d01fab",0,0,0,0,20,30,0,0,0,0,30,0,0,0,0,0,0
"fe8f069f8099693f13c3cb3062b5fa8a",0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0
"00b5cc03c6aecb6284ac2d7fd065eba7",0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
"02222c6b8945f39854ebb0f23a8f4dc4",0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0
"046d7e6a89c5820b812ee3e454d1f34e",0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
"089a596899250b94038979a4d0975d64",0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
"11daa297d46237ab2083ae44a0cb2eae",0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0
"1a6ec8fe374c8fcc8698f37d00c42d08",0,0,0,0,0,14,0,0,0,0,25.5,15,0,0,0,0,24
"2176d0e731bb260c3e467a04d2d64137",0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
"23b0a0700d04e069b152bbe9d3129c36",0,0,0,0,0,8,0,0,0,13,35.5,18,0,0,0,0,0
"26271d1fc74d9334a55acfdde173c5e7",0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0
"26bd64ff503cb0bcc1d5138ce843a529",0,0,0,0,0,2,9,0,0,0,0,0,0,0,0,0,0
"2905a072702afecf4b115f18fae45b83",0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0
"2bc989a8f76f3e1f4b7007183404e409",0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
"2cd9ed7823a0bbfbaec32e8130a41078",0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
"33980181eb0c41e7c4fcac0544cea7d4",0,0,0,0,0,22,0,0,37,0,0,0,0,0,0,0,0
"359682c08a7347f44ed843c959aa87ee",0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
"35aad80bede0cd76d9d3f0f1b75dd991",0,0,0,0,0,9,0,0,0,0,18,0,0,0,0,0,0
"397d22971b04e97d6a32cd0fe1dcbb93",0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0
"3cd2b793cfb7bd0f7a9492ad156d1728",0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
"3d820e847124fa216968024d50b200b5",0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
"40f6783bb91c572cc2e210613222ebe7",0,0,0,0,0,9,0,0,0,0,0,10,0,0,0,0,0
"41419a3fff82b71e858d045785e45ab5",0,0,0,0,0,14,13,0,0,0,0,0,0,0,0,0,0
"42a5ee76be07913229d64e956a6047f7",0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0
"43aa3f67dd60527397484909f654502e",0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
"4b365badb12f900e3e689198c35f2aa4",0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0
"54648acd20d1d8f161c4bb21d0f1aaa2",0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0
"571d4bb744063375b9315bf7db4c6fa3",0,0,0,0,0,37,0,0,0,0,0,0,0,28,286.5,30.5,0
"5e9461df8e7608a7958365e7df4ccc54",0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
"635de879b8cb4e84a1ad9ee3b8d7a748",0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0
"657833b2961f312ab79f46aeac09c89b",0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
"66fbce529a756238fb5c92f49ca98716",0,0,0,0,0,7,0,0,0,0,0,0,0,5,0,43.5,0
"675453387997095f287226481c6befe5",0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
"678b99193c050afd50f64a57706465c2",0,0,0,0,0,6,26,0,0,0,0,0,0,0,0,0,0
"68743c880e51bcf405d22e3f58d41279",0,0,0,0,0,51,152.5,0,0,0,0,0,0,0,0,0,0
"6a379a6f143ee4faa17941f4391f6a5b",0,0,0,0,0,11,6,0,0,0,0,0,0,0,0,0,0
"6a3dc7340f24d48a7c234b2f87bc2262",0,0,0,0,0,11,6,0,0,0,0,0,0,0,0,0,0
"6b4bcd092c6429f8b6d2798994231a2c",0,0,0,0,0,5,0,0,0,0,6,11,0,0,0,0,0
"6be63c8f3bbcca285e37e409df19f497",0,0,0,0,0,39,0,0,0,0,0,0,0,0,12,0,0
"6fa34bae9faef0ed9ac0f2734a50952f",0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"715bc78b55cdbf946166983d9255a14f",0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0
"82a032645ac7c938900985db937a51ee",0,0,0,0,0,7,10,0,0,0,0,0,0,0,0,0,0
"82ed38e61377ff476be4520ee35d4f5d",0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
"84a7b35264649edafd852b3c924d1d6d",0,0,0,0,0,18,9,0,0,0,0,0,0,0,0,0,0
"8a52eb0163d2551a17c658981b94b96e",0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
"8d04abaea29f060fee883f6635c07b53",0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0
"8d99e8f4d4c6274cb1eeed297252ca04",0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
"9095ccd410e0167426591d61c6746606",0,0,0,0,0,3.5,0,0,0,0,0,0,0,0,0,0,0
"90f8646fe23a1dd1bf2054e7c493e76a",0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0
"963550282dbec203453a41a7b5ca96f8",0,0,0,0,0,7,0,0,0,0,0,12.5,0,0,0,0,0
"992b2a0a483dc6cf260414a4f1e3fe9e",0,0,0,0,0,9,7,0,0,0,0,0,0,0,0,0,0
"9cd96cce24f8af0eafe7106ff417af11",0,0,0,0,0,8,0,0,0,0,18,0,0,0,0,0,17.5
"9dbca849c0227728a2c1dd6f19980c37",0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
"a8f5a745ead1d3233fc804b17b16dfb0",0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
"aa8358b60de4538404f4f7f747cb44ea",0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0
"ab65a716c5bc94ede5a9e90c19041564",0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
"ad4bfb390712d2eec5c288f4bce0f41d",0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0
"ad66fb792d4414fc81059280e4459c21",0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0
"b18c48d9ab733f641720174dc6e817d7",0,0,0,0,0,16,0,0,0,0,0,38,0,0,0,0,0
"b1d3e1d16227615bd6bbeaab3b8f5309",0,0,0,0,0,4,8,0,0,0,8,0,0,0,0,0,0
"b1d56fd013f76605d5cc4b103e880936",0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0
"b990de4da5ed1bf0e7a75bb294354afb",0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"bc5e83580d528d0fd9d4fcf5e95ec6df",0,0,0,0,0,241,0,0,0,0,0,0,8,0,0,0,0
"c21b5586a3882e416dfff0e656fa4a2c",0,0,0,0,0,6,0,0,0,7,13.5,0,0,0,0,0,5
"c7d559fab65e602f9798a45cd5c9d17d",0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"c82f79edfd60b26004f62cf33d9b0444",0,0,0,0,0,39,22,0,0,0,0,0,0,0,0,0,0
"ca5595213aa7cd71f66ca727340c0ad9",0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0
"cc96883050e6fa68308155f73c67a5d9",0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0
"cd4044ca8422ea2edaacfe70b8913b64",0,0,0,0,0,10.5,0,0,23.5,0,25.5,0,0,0,0,0,0
"d41c9370bfa858d540730678def922c2",0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
"d4b92873dbe248cae182023c1a3e9592",0,0,0,0,0,38.5,0,18,0,0,0,34,0,0,120,0,0
"d68944df77fa08121061c01f407d756d",0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0
"d97a7b7d8edfaf40e36ace67fa5e2008",0,0,0,0,0,3.5,0,0,0,0,0,0,0,0,0,0,0
"d9ecc80ec2ad65f7907183e38ee719a5",0,0,0,0,0,44,42,0,0,0,43.5,0,0,0,0,0,0
"e4f1c16cee52124d4ef9c13c7133dad7",0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0
"ec3c27402f2e8441125372f0f790abbe",0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0
"ecb7cff13a329794eeba34d0bafc1085",0,0,0,0,0,43,98,108.5,0,0,0,22,0,0,0,0,0
"efb5ff0b150ead4958c537d330cff8b3",0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"f0f1eefac151ec0ef057016924f2da74",0,0,0,0,0,11,122,0,0,0,0,0,0,0,0,0,0
"f1b0112ffe9616a245aedc7c68386fc2",0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
"f78a3fbae0511d03f80bd7bd381f8c40",0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0
"f89f7ecc1079d60f2952b2c9cd044f3d",0,0,0,0,0,14,75.5,0,0,0,0,0,0,0,0,0,0
"f9f5a73a64e0294ea0f41b30609fff93",0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"005550d47a3257ee1d97c55f56784742",0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0
"0184d2e21e5a4031fbe2bbb9229dc370",0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0
"023fa46d492bab63ec49fc83df8060b0",0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
